STT,Thời gian,Ngày tháng,ÁP LỰC 1,TỔNG LƯU LƯỢNG 1,Tiêu thụ,LƯU LƯỢNG TỨC THỜI 1
1016,09:00:00,12/02/2024 9:00:00 SA,,171614.3,6.1,6.0
1017,10:00:00,12/02/2024 10:00:00 SA,,171621.3,7.0,7.0
1018,11:00:00,12/02/2024 11:00:00 SA,,171626.4,5.1,5.2
1019,12:00:00,12/02/2024 12:00:00 CH,,171630.4,4.0,4.5
1020,13:00:00,12/02/2024 1:00:00 CH,,171633.6,3.2,2.6
1021,14:00:00,12/02/2024 2:00:00 CH,,171637.4,3.8,3.9
1022,15:00:00,12/02/2024 3:00:00 CH,,171640.9,3.5,4.3
1023,16:00:00,12/02/2024 4:00:00 CH,,171645.1,4.2,3.9
1024,17:00:00,12/02/2024 5:00:00 CH,,171650.2,5.1,5.4
1025,18:00:00,12/02/2024 6:00:00 CH,,171655.8,5.6,5.3
1026,19:00:00,12/02/2024 7:00:00 CH,,171662.2,6.4,5.6
1027,20:00:00,12/02/2024 8:00:00 CH,,171667.7,5.5,5.6
1028,21:00:00,12/02/2024 9:00:00 CH,,171672.9,5.2,5.5
1029,22:00:00,12/02/2024 10:00:00 CH,,171677.1,4.2,4.2
1030,23:00:00,12/02/2024 11:00:00 CH,,171680.3,3.2,3.2
1031,00:00:00,13/02/2024 12:00:00 SA,,171682.3,2.0,2.4
1032,01:00:00,13/02/2024 1:00:00 SA,,171683.9,1.6,1.1
1033,02:00:00,13/02/2024 2:00:00 SA,,171685.0,1.1,1.5
1034,03:00:00,13/02/2024 3:00:00 SA,,171686.0,1.0,0.8
1035,04:00:00,13/02/2024 4:00:00 SA,,171687.0,1.0,0.7
1036,05:00:00,13/02/2024 5:00:00 SA,,171688.2,1.2,1.8
1037,06:00:00,13/02/2024 6:00:00 SA,,171690.0,1.8,1.4
1038,07:00:00,13/02/2024 7:00:00 SA,,171693.2,3.2,3.7
1039,08:00:00,13/02/2024 8:00:00 SA,,171698.3,5.1,5.0
1040,09:00:00,13/02/2024 9:00:00 SA,,171704.6,6.3,6.3
1041,10:00:00,13/02/2024 10:00:00 SA,,171710.9,6.3,6.0
1042,11:00:00,13/02/2024 11:00:00 SA,,171716.8,5.9,6.4
1043,12:00:00,13/02/2024 12:00:00 CH,,171721.9,5.1,5.3
1044,13:00:00,13/02/2024 1:00:00 CH,,171726.5,4.6,4.3
1045,14:00:00,13/02/2024 2:00:00 CH,,171730.8,4.3,4.4
1046,15:00:00,13/02/2024 3:00:00 CH,,171734.3,3.5,3.4
1047,16:00:00,13/02/2024 4:00:00 CH,,171738.9,4.6,4.5
1048,17:00:00,13/02/2024 5:00:00 CH,,171744.9,6.0,5.4
1049,18:00:00,13/02/2024 6:00:00 CH,,171752.2,7.3,7.1
1050,19:00:00,13/02/2024 7:00:00 CH,,171759.0,6.8,6.9
1051,20:00:00,13/02/2024 8:00:00 CH,,171765.4,6.4,5.4
1052,21:00:00,13/02/2024 9:00:00 CH,,171770.0,4.6,4.2
1053,22:00:00,13/02/2024 10:00:00 CH,,171774.2,4.2,4.1
1054,23:00:00,13/02/2024 11:00:00 CH,,171778.0,3.8,3.9
1055,00:00:00,14/02/2024 12:00:00 SA,,171780.5,2.5,2.6
1056,01:00:00,14/02/2024 1:00:00 SA,,171782.0,1.5,1.3
1057,02:00:00,14/02/2024 2:00:00 SA,,171783.2,1.2,1.4
1058,03:00:00,14/02/2024 3:00:00 SA,,171784.4,1.2,1.1
1059,04:00:00,14/02/2024 4:00:00 SA,,171785.4,1.0,1.1
1060,05:00:00,14/02/2024 5:00:00 SA,,171786.8,1.4,1.2
1061,06:00:00,14/02/2024 6:00:00 SA,,171788.5,1.7,1.6
1062,07:00:00,14/02/2024 7:00:00 SA,,171792.7,4.2,3.6
1063,08:00:00,14/02/2024 8:00:00 SA,,171798.7,6.0,5.2
1064,09:00:00,14/02/2024 9:00:00 SA,,171805.2,6.5,6.5
1065,10:00:00,14/02/2024 10:00:00 SA,,171811.4,6.2,6.3
1066,11:00:00,14/02/2024 11:00:00 SA,,171817.3,5.9,6.1
1067,12:00:00,14/02/2024 12:00:00 CH,,171821.9,4.6,4.0
1068,13:00:00,14/02/2024 1:00:00 CH,,171825.8,3.9,4.2
1069,14:00:00,14/02/2024 2:00:00 CH,,171830.1,4.3,4.9
1070,15:00:00,14/02/2024 3:00:00 CH,,171834.3,4.2,3.5
1071,16:00:00,14/02/2024 4:00:00 CH,,171839.1,4.8,4.9
1072,17:00:00,14/02/2024 5:00:00 CH,,171844.6,5.5,5.5
1073,18:00:00,14/02/2024 6:00:00 CH,,171852.5,7.9,7.6
1074,19:00:00,14/02/2024 7:00:00 CH,,171860.5,8.0,7.7
1075,20:00:00,14/02/2024 8:00:00 CH,,171867.1,6.6,6.1
1076,21:00:00,14/02/2024 9:00:00 CH,,171872.2,5.1,5.4
1077,22:00:00,14/02/2024 10:00:00 CH,,171877.1,4.9,4.6
1078,23:00:00,14/02/2024 11:00:00 CH,,171881.3,4.2,4.1
1079,00:00:00,15/02/2024 12:00:00 SA,,171883.9,2.6,2.8
1080,01:00:00,15/02/2024 1:00:00 SA,,171885.3,1.4,0.9
1081,02:00:00,15/02/2024 2:00:00 SA,,171886.6,1.3,1.4
1082,03:00:00,15/02/2024 3:00:00 SA,,171887.7,1.1,0.9
1083,04:00:00,15/02/2024 4:00:00 SA,,171888.8,1.1,1.4
1084,05:00:00,15/02/2024 5:00:00 SA,,171890.1,1.3,1.6
1085,06:00:00,15/02/2024 6:00:00 SA,,171892.8,2.7,2.8
1086,07:00:00,15/02/2024 7:00:00 SA,,171899.2,6.4,5.7
1087,08:00:00,15/02/2024 8:00:00 SA,,171905.1,5.9,6.0
1088,09:00:00,15/02/2024 9:00:00 SA,,171909.5,4.4,3.9
1089,10:00:00,15/02/2024 10:00:00 SA,,171913.9,4.4,4.4
1090,11:00:00,15/02/2024 11:00:00 SA,,171919.8,5.9,5.3
1091,12:00:00,15/02/2024 12:00:00 CH,,171924.4,4.6,5.0
1092,13:00:00,15/02/2024 1:00:00 CH,,171929.3,4.9,4.8
1093,14:00:00,15/02/2024 2:00:00 CH,,171933.3,4.0,4.0
1094,15:00:00,15/02/2024 3:00:00 CH,,171936.7,3.4,3.7
1095,16:00:00,15/02/2024 4:00:00 CH,,171941.0,4.3,4.4
1096,17:00:00,15/02/2024 5:00:00 CH,,171946.3,5.3,5.5
1097,18:00:00,15/02/2024 6:00:00 CH,,171955.0,8.7,9.2
1098,19:00:00,15/02/2024 7:00:00 CH,,171965.1,10.1,11.2
1099,20:00:00,15/02/2024 8:00:00 CH,,171971.8,6.7,6.7
1100,21:00:00,15/02/2024 9:00:00 CH,,171978.3,6.5,6.7
1101,22:00:00,15/02/2024 10:00:00 CH,,171983.3,5.0,4.9
1102,23:00:00,15/02/2024 11:00:00 CH,,171987.6,4.3,4.6
1103,00:00:00,16/02/2024 12:00:00 SA,,171989.6,2.0,2.5
1104,01:00:00,16/02/2024 1:00:00 SA,,171990.9,1.3,1.8
1105,02:00:00,16/02/2024 2:00:00 SA,,171992.0,1.1,1.8
1106,03:00:00,16/02/2024 3:00:00 SA,,171993.0,1.0,0.9
1107,04:00:00,16/02/2024 4:00:00 SA,,171994.2,1.2,1.6
1108,05:00:00,16/02/2024 5:00:00 SA,,171995.7,1.5,1.5
1109,06:00:00,16/02/2024 6:00:00 SA,,171998.4,2.7,2.0
1110,07:00:00,16/02/2024 7:00:00 SA,,172005.1,6.7,6.7
1111,08:00:00,16/02/2024 8:00:00 SA,,172011.2,6.1,6.0
1112,09:00:00,16/02/2024 9:00:00 SA,,172015.9,4.7,4.7
1113,10:00:00,16/02/2024 10:00:00 SA,,172021.5,5.6,5.3
1114,11:00:00,16/02/2024 11:00:00 SA,,172027.2,5.7,5.7
1115,12:00:00,16/02/2024 12:00:00 CH,,172032.5,5.3,5.7
1116,13:00:00,16/02/2024 1:00:00 CH,,172036.9,4.4,4.7
1117,14:00:00,16/02/2024 2:00:00 CH,,172040.2,3.3,2.9
1118,15:00:00,16/02/2024 3:00:00 CH,,172044.1,3.9,3.8
1119,16:00:00,16/02/2024 4:00:00 CH,,172048.4,4.3,4.2
1120,17:00:00,16/02/2024 5:00:00 CH,,172052.9,4.5,4.4
1121,18:00:00,16/02/2024 6:00:00 CH,,172061.7,8.8,8.4
1122,19:00:00,16/02/2024 7:00:00 CH,,172071.6,9.9,9.3
1123,20:00:00,16/02/2024 8:00:00 CH,,172080.2,8.6,8.0
1124,21:00:00,16/02/2024 9:00:00 CH,,172086.9,6.7,7.3
1125,22:00:00,16/02/2024 10:00:00 CH,,172092.7,5.8,6.4
1126,23:00:00,16/02/2024 11:00:00 CH,,172097.7,5.0,5.6
1127,00:00:00,17/02/2024 12:00:00 SA,,172100.0,2.3,2.5
1128,01:00:00,17/02/2024 1:00:00 SA,,172101.8,1.8,1.7
1129,02:00:00,17/02/2024 2:00:00 SA,,172103.5,1.7,2.2
1130,03:00:00,17/02/2024 3:00:00 SA,,172105.2,1.7,1.7
1131,04:00:00,17/02/2024 4:00:00 SA,,172106.9,1.7,1.3
1132,05:00:00,17/02/2024 5:00:00 SA,,172109.0,2.1,1.7
1133,06:00:00,17/02/2024 6:00:00 SA,,172111.9,2.9,2.6
1134,07:00:00,17/02/2024 7:00:00 SA,,172118.7,6.8,6.4
1135,08:00:00,17/02/2024 8:00:00 SA,,172125.4,6.7,6.4
1136,09:00:00,17/02/2024 9:00:00 SA,,172131.1,5.7,5.2
1137,10:00:00,17/02/2024 10:00:00 SA,,172137.5,6.4,5.9
1138,11:00:00,17/02/2024 11:00:00 SA,,172142.7,5.2,4.6
1139,12:00:00,17/02/2024 12:00:00 CH,,172147.0,4.3,4.6
1140,13:00:00,17/02/2024 1:00:00 CH,,172151.1,4.1,4.5
1141,14:00:00,17/02/2024 2:00:00 CH,,172154.2,3.1,2.9
1142,15:00:00,17/02/2024 3:00:00 CH,,172157.1,2.9,3.2
1143,16:00:00,17/02/2024 4:00:00 CH,,172161.4,4.3,3.9
1144,17:00:00,17/02/2024 5:00:00 CH,,172167.6,6.2,5.6
1145,18:00:00,17/02/2024 6:00:00 CH,,172175.2,7.6,7.9
1146,19:00:00,17/02/2024 7:00:00 CH,,172183.5,8.3,7.8
1147,20:00:00,17/02/2024 8:00:00 CH,,172191.1,7.6,8.5
1148,21:00:00,17/02/2024 9:00:00 CH,,172197.7,6.6,6.0
1149,22:00:00,17/02/2024 10:00:00 CH,,172202.5,4.8,4.9
1150,23:00:00,17/02/2024 11:00:00 CH,,172206.4,3.9,3.4
1151,00:00:00,18/02/2024 12:00:00 SA,,172208.4,2.0,2.1
1152,01:00:00,18/02/2024 1:00:00 SA,,172209.7,1.3,1.3
1153,02:00:00,18/02/2024 2:00:00 SA,,172210.9,1.2,1.2
1154,03:00:00,18/02/2024 3:00:00 SA,,172212.1,1.2,0.9
1155,04:00:00,18/02/2024 4:00:00 SA,,172213.3,1.2,1.0
1156,05:00:00,18/02/2024 5:00:00 SA,,172214.7,1.4,1.5
1157,06:00:00,18/02/2024 6:00:00 SA,,172216.6,1.9,1.6
1158,07:00:00,18/02/2024 7:00:00 SA,,172220.9,4.3,3.9
1159,08:00:00,18/02/2024 8:00:00 SA,,172225.8,4.9,5.1
1160,09:00:00,18/02/2024 9:00:00 SA,,172232.0,6.2,6.3
1161,10:00:00,18/02/2024 10:00:00 SA,,172237.8,5.8,5.7
1162,11:00:00,18/02/2024 11:00:00 SA,,172244.2,6.4,6.6
1163,12:00:00,18/02/2024 12:00:00 CH,,172249.1,4.9,5.7
1164,13:00:00,18/02/2024 1:00:00 CH,,172253.4,4.3,3.7
1165,14:00:00,18/02/2024 2:00:00 CH,,172256.7,3.3,2.9
1166,15:00:00,18/02/2024 3:00:00 CH,,172262.0,5.3,5.4
1167,16:00:00,18/02/2024 4:00:00 CH,,172268.8,6.8,6.4
1168,17:00:00,18/02/2024 5:00:00 CH,,172276.2,7.4,7.6
1169,18:00:00,18/02/2024 6:00:00 CH,,172285.0,8.8,9.3
1170,19:00:00,18/02/2024 7:00:00 CH,,172293.1,8.1,7.3
1171,20:00:00,18/02/2024 8:00:00 CH,,172300.2,7.1,6.7
1172,21:00:00,18/02/2024 9:00:00 CH,,172305.2,5.0,5.7
1173,22:00:00,18/02/2024 10:00:00 CH,,172310.6,5.4,5.4
1174,23:00:00,18/02/2024 11:00:00 CH,,172314.8,4.2,4.7
1175,00:00:00,19/02/2024 12:00:00 SA,,172316.7,1.9,2.1
1176,01:00:00,19/02/2024 1:00:00 SA,,172317.9,1.2,0.8
1177,02:00:00,19/02/2024 2:00:00 SA,,172319.0,1.1,0.9
1178,03:00:00,19/02/2024 3:00:00 SA,,172320.1,1.1,1.1
1179,04:00:00,19/02/2024 4:00:00 SA,,172321.1,1.0,1.3
1180,05:00:00,19/02/2024 5:00:00 SA,,172322.7,1.6,1.3
1181,06:00:00,19/02/2024 6:00:00 SA,,172325.7,3.0,2.7
1182,07:00:00,19/02/2024 7:00:00 SA,,172332.2,6.5,7.1
1183,08:00:00,19/02/2024 8:00:00 SA,,172339.0,6.8,7.2
1184,09:00:00,19/02/2024 9:00:00 SA,,172343.8,4.8,5.7
1185,10:00:00,19/02/2024 10:00:00 SA,,172348.8,5.0,5.1
1186,11:00:00,19/02/2024 11:00:00 SA,,172354.1,5.3,4.7
1187,12:00:00,19/02/2024 12:00:00 CH,,172358.4,4.3,3.7
1188,13:00:00,19/02/2024 1:00:00 CH,,172364.3,5.9,6.5
1189,14:00:00,19/02/2024 2:00:00 CH,,172369.1,4.8,5.0
1190,15:00:00,19/02/2024 3:00:00 CH,,172376.1,7.0,7.1
1191,16:00:00,19/02/2024 4:00:00 CH,,172382.1,6.0,6.3
1192,17:00:00,19/02/2024 5:00:00 CH,,172387.5,5.4,5.2
1193,18:00:00,19/02/2024 6:00:00 CH,,172395.6,8.1,7.5
1194,19:00:00,19/02/2024 7:00:00 CH,,172405.2,9.6,9.4
1195,20:00:00,19/02/2024 8:00:00 CH,,172413.5,8.3,7.5
1196,21:00:00,19/02/2024 9:00:00 CH,,172419.9,6.4,5.9
1197,22:00:00,19/02/2024 10:00:00 CH,,172425.7,5.8,5.6
1198,23:00:00,19/02/2024 11:00:00 CH,,172430.3,4.6,5.4
1199,00:00:00,20/02/2024 12:00:00 SA,,172432.6,2.3,2.1
1200,01:00:00,20/02/2024 1:00:00 SA,,172434.0,1.4,1.5
1201,02:00:00,20/02/2024 2:00:00 SA,,172435.1,1.1,1.1
1202,03:00:00,20/02/2024 3:00:00 SA,,172436.2,1.1,1.1
1203,04:00:00,20/02/2024 4:00:00 SA,,172437.5,1.3,1.1
1204,05:00:00,20/02/2024 5:00:00 SA,,172439.0,1.5,1.7
1205,06:00:00,20/02/2024 6:00:00 SA,,172441.6,2.6,2.5
1206,07:00:00,20/02/2024 7:00:00 SA,,172448.4,6.8,7.2
1207,08:00:00,20/02/2024 8:00:00 SA,,172454.6,6.2,6.6
1208,09:00:00,20/02/2024 9:00:00 SA,,172458.8,4.2,3.2
1209,10:00:00,20/02/2024 10:00:00 SA,,172464.8,6.0,5.8
1210,11:00:00,20/02/2024 11:00:00 SA,,172469.8,5.0,4.8
1211,12:00:00,20/02/2024 12:00:00 CH,,172474.6,4.8,5.3
1212,13:00:00,20/02/2024 1:00:00 CH,,172478.7,4.1,4.6
1213,14:00:00,20/02/2024 2:00:00 CH,,172482.1,3.4,3.8
1214,15:00:00,20/02/2024 3:00:00 CH,,172486.4,4.3,4.0
1215,16:00:00,20/02/2024 4:00:00 CH,,172490.7,4.3,4.4
1216,17:00:00,20/02/2024 5:00:00 CH,,172497.4,6.7,6.2
1217,18:00:00,20/02/2024 6:00:00 CH,,172505.7,8.3,8.2
1218,19:00:00,20/02/2024 7:00:00 CH,,172515.2,9.5,9.7
1219,20:00:00,20/02/2024 8:00:00 CH,,172523.0,7.8,7.6
1220,21:00:00,20/02/2024 9:00:00 CH,,172530.8,7.8,7.3
1221,22:00:00,20/02/2024 10:00:00 CH,,172538.6,7.8,7.8
1222,23:00:00,20/02/2024 11:00:00 CH,,172543.5,4.9,5.3
1223,00:00:00,21/02/2024 12:00:00 SA,,172545.8,2.3,1.8
1224,01:00:00,21/02/2024 1:00:00 SA,,172547.0,1.2,1.6
1225,02:00:00,21/02/2024 2:00:00 SA,,172548.2,1.2,1.2
1226,03:00:00,21/02/2024 3:00:00 SA,,172549.4,1.2,1.2
1227,04:00:00,21/02/2024 4:00:00 SA,,172550.5,1.1,0.8
1228,05:00:00,21/02/2024 5:00:00 SA,,172552.0,1.5,1.5
1229,06:00:00,21/02/2024 6:00:00 SA,,172555.0,3.0,3.0
1230,07:00:00,21/02/2024 7:00:00 SA,,172562.8,7.8,7.7
1231,08:00:00,21/02/2024 8:00:00 SA,,172568.1,5.3,5.7
1232,09:00:00,21/02/2024 9:00:00 SA,,172572.6,4.5,4.2
1233,10:00:00,21/02/2024 10:00:00 SA,,172578.4,5.8,5.3
1234,11:00:00,21/02/2024 11:00:00 SA,,172584.1,5.7,5.5
1235,12:00:00,21/02/2024 12:00:00 CH,,172589.5,5.4,5.3
1236,13:00:00,21/02/2024 1:00:00 CH,,172594.4,4.9,4.9
1237,14:00:00,21/02/2024 2:00:00 CH,,172598.1,3.7,3.4
1238,15:00:00,21/02/2024 3:00:00 CH,,172601.9,3.8,3.4
1239,16:00:00,21/02/2024 4:00:00 CH,,172607.5,5.6,6.2
1240,17:00:00,21/02/2024 5:00:00 CH,,172614.1,6.6,6.4
1241,18:00:00,21/02/2024 6:00:00 CH,,172622.4,8.3,7.0
1242,19:00:00,21/02/2024 7:00:00 CH,,172631.6,9.2,9.0
1243,20:00:00,21/02/2024 8:00:00 CH,,172639.5,7.9,8.1
1244,21:00:00,21/02/2024 9:00:00 CH,,172648.3,8.8,9.5
1245,22:00:00,21/02/2024 10:00:00 CH,,172654.7,6.4,6.4
1246,23:00:00,21/02/2024 11:00:00 CH,,172659.2,4.5,3.9
1247,00:00:00,22/02/2024 12:00:00 SA,,172661.2,2.0,2.4
1248,01:00:00,22/02/2024 1:00:00 SA,,172662.4,1.2,1.1
1249,02:00:00,22/02/2024 2:00:00 SA,,172663.5,1.1,1.1
1250,03:00:00,22/02/2024 3:00:00 SA,,172664.6,1.1,1.0
1251,04:00:00,22/02/2024 4:00:00 SA,,172665.7,1.1,0.9
1252,05:00:00,22/02/2024 5:00:00 SA,,172667.2,1.5,2.0
1253,06:00:00,22/02/2024 6:00:00 SA,,172670.2,3.0,2.5
1254,07:00:00,22/02/2024 7:00:00 SA,,172676.5,6.3,6.8
1255,08:00:00,22/02/2024 8:00:00 SA,,172681.7,5.2,5.5
1256,09:00:00,22/02/2024 9:00:00 SA,,172686.1,4.4,4.7
1257,10:00:00,22/02/2024 10:00:00 SA,,172691.4,5.3,5.0
1258,11:00:00,22/02/2024 11:00:00 SA,,172697.1,5.7,6.0
1259,12:00:00,22/02/2024 12:00:00 CH,,172701.8,4.7,4.7
1260,13:00:00,22/02/2024 1:00:00 CH,,172706.2,4.4,4.5
1261,14:00:00,22/02/2024 2:00:00 CH,,172709.9,3.7,4.2
1262,15:00:00,22/02/2024 3:00:00 CH,,172714.7,4.8,4.5
1263,16:00:00,22/02/2024 4:00:00 CH,,172720.0,5.3,5.6
1264,17:00:00,22/02/2024 5:00:00 CH,,172724.3,4.3,3.8
1265,18:00:00,22/02/2024 6:00:00 CH,,172732.3,8.0,8.0
1266,19:00:00,22/02/2024 7:00:00 CH,,172741.7,9.4,9.9
1267,20:00:00,22/02/2024 8:00:00 CH,,172750.1,8.4,9.0
1268,21:00:00,22/02/2024 9:00:00 CH,,172756.8,6.7,6.9
1269,22:00:00,22/02/2024 10:00:00 CH,,172762.4,5.6,5.4
1270,23:00:00,22/02/2024 11:00:00 CH,,172766.7,4.3,4.5
1271,00:00:00,23/02/2024 12:00:00 SA,,172768.6,1.9,1.0
1272,01:00:00,23/02/2024 1:00:00 SA,,172769.9,1.3,1.3
1273,02:00:00,23/02/2024 2:00:00 SA,,172771.0,1.1,1.1
1274,03:00:00,23/02/2024 3:00:00 SA,,172772.1,1.1,1.0
1275,04:00:00,23/02/2024 4:00:00 SA,,172773.2,1.1,1.0
1276,05:00:00,23/02/2024 5:00:00 SA,,172775.0,1.8,1.1
1277,06:00:00,23/02/2024 6:00:00 SA,,172777.9,2.9,2.1
1278,07:00:00,23/02/2024 7:00:00 SA,,172785.0,7.1,6.9
1279,08:00:00,23/02/2024 8:00:00 SA,,172791.6,6.6,6.1
1280,09:00:00,23/02/2024 9:00:00 SA,,172796.6,5.0,4.8
1281,10:00:00,23/02/2024 10:00:00 SA,,172802.7,6.1,5.7
1282,11:00:00,23/02/2024 11:00:00 SA,,172808.8,6.1,5.6
1283,12:00:00,23/02/2024 12:00:00 CH,,172813.6,4.8,3.9
1284,13:00:00,23/02/2024 1:00:00 CH,,172818.4,4.8,4.2
1285,14:00:00,23/02/2024 2:00:00 CH,,172822.0,3.6,3.2
1286,15:00:00,23/02/2024 3:00:00 CH,,172825.6,3.6,3.6
1287,16:00:00,23/02/2024 4:00:00 CH,,172830.5,4.9,4.8
1288,17:00:00,23/02/2024 5:00:00 CH,,172835.2,4.7,5.0
1289,18:00:00,23/02/2024 6:00:00 CH,,172843.4,8.2,7.0
1290,19:00:00,23/02/2024 7:00:00 CH,,172851.3,7.9,8.3
1291,20:00:00,23/02/2024 8:00:00 CH,,172858.3,7.0,6.9
1292,21:00:00,23/02/2024 9:00:00 CH,,172863.8,5.5,5.1
1293,22:00:00,23/02/2024 10:00:00 CH,,172868.4,4.6,5.2
1294,23:00:00,23/02/2024 11:00:00 CH,,172872.4,4.0,3.6
1295,00:00:00,24/02/2024 12:00:00 SA,,172874.7,2.3,2.1
1296,01:00:00,24/02/2024 1:00:00 SA,,172876.0,1.3,1.6
1297,02:00:00,24/02/2024 2:00:00 SA,,172877.2,1.2,0.8
1298,03:00:00,24/02/2024 3:00:00 SA,,172878.2,1.0,1.0
1299,04:00:00,24/02/2024 4:00:00 SA,,172879.3,1.1,1.5
1300,05:00:00,24/02/2024 5:00:00 SA,,172880.8,1.5,1.5
1301,06:00:00,24/02/2024 6:00:00 SA,,172883.2,2.4,2.2
1302,07:00:00,24/02/2024 7:00:00 SA,,172889.0,5.8,6.0
1303,08:00:00,24/02/2024 8:00:00 SA,,172895.1,6.1,6.2
1304,09:00:00,24/02/2024 9:00:00 SA,,172900.8,5.7,5.8
1305,10:00:00,24/02/2024 10:00:00 SA,,172906.9,6.1,6.1
1306,11:00:00,24/02/2024 11:00:00 SA,,172912.5,5.6,5.6
1307,12:00:00,24/02/2024 12:00:00 CH,,172916.6,4.1,2.8
1308,13:00:00,24/02/2024 1:00:00 CH,,172921.2,4.6,5.1
1309,14:00:00,24/02/2024 2:00:00 CH,,172924.1,2.9,3.1
1310,15:00:00,24/02/2024 3:00:00 CH,,172927.4,3.3,3.2
1311,16:00:00,24/02/2024 4:00:00 CH,,172932.5,5.1,4.8
1312,17:00:00,24/02/2024 5:00:00 CH,,172939.0,6.5,7.0
1313,18:00:00,24/02/2024 6:00:00 CH,,172945.9,6.9,6.7
1314,19:00:00,24/02/2024 7:00:00 CH,,172954.4,8.5,8.8
1315,20:00:00,24/02/2024 8:00:00 CH,,172960.5,6.1,6.0
1316,21:00:00,24/02/2024 9:00:00 CH,,172965.6,5.1,4.6
1317,22:00:00,24/02/2024 10:00:00 CH,,172970.6,5.0,5.0
1318,23:00:00,24/02/2024 11:00:00 CH,,172974.3,3.7,3.8
1319,00:00:00,25/02/2024 12:00:00 SA,,172976.2,1.9,1.9
1320,01:00:00,25/02/2024 1:00:00 SA,,172977.4,1.2,0.6
1321,02:00:00,25/02/2024 2:00:00 SA,,172978.5,1.1,1.5
1322,03:00:00,25/02/2024 3:00:00 SA,,172979.6,1.1,1.9
1323,04:00:00,25/02/2024 4:00:00 SA,,172980.7,1.1,1.9
1324,05:00:00,25/02/2024 5:00:00 SA,,172982.1,1.4,1.7
1325,06:00:00,25/02/2024 6:00:00 SA,,172983.9,1.8,2.5
1326,07:00:00,25/02/2024 7:00:00 SA,,172987.7,3.8,3.7
1327,08:00:00,25/02/2024 8:00:00 SA,,172993.7,6.0,6.1
1328,09:00:00,25/02/2024 9:00:00 SA,,172999.9,6.2,6.7
1329,10:00:00,25/02/2024 10:00:00 SA,,173006.3,6.4,6.1
1330,11:00:00,25/02/2024 11:00:00 SA,,173013.5,7.2,7.0
1331,12:00:00,25/02/2024 12:00:00 CH,,173018.9,5.4,5.6
1332,13:00:00,25/02/2024 1:00:00 CH,,173022.8,3.9,3.5
1333,14:00:00,25/02/2024 2:00:00 CH,,173026.3,3.5,3.3
1334,15:00:00,25/02/2024 3:00:00 CH,,173030.2,3.9,3.9
1335,16:00:00,25/02/2024 4:00:00 CH,,173034.5,4.3,4.8
1336,17:00:00,25/02/2024 5:00:00 CH,,173040.4,5.9,6.1
1337,18:00:00,25/02/2024 6:00:00 CH,,173047.9,7.5,6.7
1338,19:00:00,25/02/2024 7:00:00 CH,,173056.5,8.6,8.1
1339,20:00:00,25/02/2024 8:00:00 CH,,173063.4,6.9,6.9
1340,21:00:00,25/02/2024 9:00:00 CH,,173070.2,6.8,6.7
1341,22:00:00,25/02/2024 10:00:00 CH,,173075.5,5.3,5.4
1342,23:00:00,25/02/2024 11:00:00 CH,,173078.8,3.3,3.0
1343,00:00:00,26/02/2024 12:00:00 SA,,173080.6,1.8,1.9
1344,01:00:00,26/02/2024 1:00:00 SA,,173082.0,1.4,0.7
1345,02:00:00,26/02/2024 2:00:00 SA,,173083.2,1.2,1.1
1346,03:00:00,26/02/2024 3:00:00 SA,,173084.4,1.2,0.8
1347,04:00:00,26/02/2024 4:00:00 SA,,173085.5,1.1,1.3
1348,05:00:00,26/02/2024 5:00:00 SA,,173086.9,1.4,0.6
1349,06:00:00,26/02/2024 6:00:00 SA,,173089.5,2.6,2.1
1350,07:00:00,26/02/2024 7:00:00 SA,,173096.0,6.5,6.4
1351,08:00:00,26/02/2024 8:00:00 SA,,173100.6,4.6,5.1
1352,09:00:00,26/02/2024 9:00:00 SA,,173105.4,4.8,4.7
1353,10:00:00,26/02/2024 10:00:00 SA,,173110.9,5.5,5.4
1354,11:00:00,26/02/2024 11:00:00 SA,,173117.0,6.1,5.8
1355,12:00:00,26/02/2024 12:00:00 CH,,173123.5,6.5,6.8
1356,13:00:00,26/02/2024 1:00:00 CH,,173128.3,4.8,5.2
1357,14:00:00,26/02/2024 2:00:00 CH,,173132.4,4.1,4.1
1358,15:00:00,26/02/2024 3:00:00 CH,,173137.6,5.2,5.2
1359,16:00:00,26/02/2024 4:00:00 CH,,173141.8,4.2,4.4
1360,17:00:00,26/02/2024 5:00:00 CH,,173146.0,4.2,4.0
1361,18:00:00,26/02/2024 6:00:00 CH,,173153.1,7.1,6.3
1362,19:00:00,26/02/2024 7:00:00 CH,,173161.3,8.2,8.0
1363,20:00:00,26/02/2024 8:00:00 CH,,173169.9,8.6,8.2
1364,21:00:00,26/02/2024 9:00:00 CH,,173176.4,6.5,6.1
1365,22:00:00,26/02/2024 10:00:00 CH,,173181.9,5.5,6.5
1366,23:00:00,26/02/2024 11:00:00 CH,,173185.0,3.1,2.9
1367,00:00:00,27/02/2024 12:00:00 SA,,173186.6,1.6,1.1
1368,01:00:00,27/02/2024 1:00:00 SA,,173188.1,1.5,1.2
1369,02:00:00,27/02/2024 2:00:00 SA,,173189.3,1.2,1.1
1370,03:00:00,27/02/2024 3:00:00 SA,,173190.4,1.1,1.4
1371,04:00:00,27/02/2024 4:00:00 SA,,173191.6,1.2,1.6
